sizing_mean,sizing_min,sizing_max,sizing_std,deltas_mean,deltas_min,deltas_max,deltas_std,fin,syn,rst,ack,psh,urg,packet_count,label
40.0,40.0,40.0,0.0,133.1428999900818,133.1428999900818,133.1428999900818,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,151.1641070842743,151.1641070842743,151.1641070842743,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,179.202299118042,179.202299118042,179.202299118042,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,129.1459879875183,129.1459879875183,129.1459879875183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,179.2045910358429,179.2045910358429,179.2045910358429,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,113.1195478439331,113.1195478439331,113.1195478439331,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.08549499511719,77.08549499511719,77.08549499511719,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,173.19196486473083,173.19196486473083,173.19196486473083,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.069202184677124,59.069202184677124,59.069202184677124,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.09958291053772,83.09958291053772,83.09958291053772,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,167.198255777359,167.198255777359,167.198255777359,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,51.05764412879944,51.05764412879944,51.05764412879944,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,149.17015886306763,149.17015886306763,149.17015886306763,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,0.9939491748809814,0.9939491748809814,0.9939491748809814,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,165.1879940032959,165.1879940032959,165.1879940032959,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,11.021045923233032,11.021045923233032,11.021045923233032,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.018914937973022,23.018914937973022,23.018914937973022,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,153.17438101768494,153.17438101768494,153.17438101768494,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,67.06770896911621,67.06770896911621,67.06770896911621,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,41.037662982940674,41.037662982940674,41.037662982940674,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,11.014990091323853,11.014990091323853,11.014990091323853,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,81.0955069065094,81.0955069065094,81.0955069065094,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,113.12804007530212,113.12804007530212,113.12804007530212,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,41.047882080078125,41.047882080078125,41.047882080078125,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,147.17015504837036,147.17015504837036,147.17015504837036,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,13.017133951187134,13.017133951187134,13.017133951187134,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,171.19706392288208,171.19706392288208,171.19706392288208,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,7.000367879867554,7.000367879867554,7.000367879867554,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,13.024229049682617,13.024229049682617,13.024229049682617,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,107.12934184074402,107.12934184074402,107.12934184074402,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,127.15224099159241,127.15224099159241,127.15224099159241,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.00447392463684,9.00447392463684,9.00447392463684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,103.10718083381653,103.10718083381653,103.10718083381653,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,79.10113096237183,79.10113096237183,79.10113096237183,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,125.1360239982605,125.1360239982605,125.1360239982605,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.00495195388794,9.00495195388794,9.00495195388794,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,95.10694289207458,95.10694289207458,95.10694289207458,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,7.0063300132751465,7.0063300132751465,7.0063300132751465,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,143.15629410743713,143.15629410743713,143.15629410743713,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,133.1517379283905,133.1517379283905,133.1517379283905,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0080649852752686,3.0080649852752686,3.0080649852752686,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.013170957565308,17.013170957565308,17.013170957565308,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,81.09226894378662,81.09226894378662,81.09226894378662,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,7.015609979629517,7.015609979629517,7.015609979629517,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.07610583305359,73.07610583305359,73.07610583305359,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.06687808036804,59.06687808036804,59.06687808036804,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.03503108024597,27.03503108024597,27.03503108024597,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.032440900802612,29.032440900802612,29.032440900802612,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,151.1720688343048,151.1720688343048,151.1720688343048,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,115.14135885238647,115.14135885238647,115.14135885238647,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.03046989440918,27.03046989440918,27.03046989440918,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.00012493133545,9.00012493133545,9.00012493133545,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.030877828598022,27.030877828598022,27.030877828598022,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,105.12740516662598,105.12740516662598,105.12740516662598,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,163.1924889087677,163.1924889087677,163.1924889087677,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,55.06530499458313,55.06530499458313,55.06530499458313,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,21.023279190063477,21.023279190063477,21.023279190063477,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.08785009384155,73.08785009384155,73.08785009384155,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,127.14156913757324,127.14156913757324,127.14156913757324,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,11.00475001335144,11.00475001335144,11.00475001335144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.08791089057922,83.08791089057922,83.08791089057922,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,23.017012119293213,23.017012119293213,23.017012119293213,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,75.07802104949951,75.07802104949951,75.07802104949951,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,123.1435489654541,123.1435489654541,123.1435489654541,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.03952193260193,35.03952193260193,35.03952193260193,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,135.14653897285461,135.14653897285461,135.14653897285461,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,105.11157011985779,105.11157011985779,105.11157011985779,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,99.11276388168335,99.11276388168335,99.11276388168335,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,87.10139799118042,87.10139799118042,87.10139799118042,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,85.09333992004395,85.09333992004395,85.09333992004395,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,57.05819797515869,57.05819797515869,57.05819797515869,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,129.14623308181763,129.14623308181763,129.14623308181763,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.04159617424011,35.04159617424011,35.04159617424011,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,39.03687500953674,39.03687500953674,39.03687500953674,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.05889415740967,59.05889415740967,59.05889415740967,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,75.08789896965027,75.08789896965027,75.08789896965027,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.019956827163696,17.019956827163696,17.019956827163696,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.033950805664062,31.033950805664062,31.033950805664062,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.09289908409119,73.09289908409119,73.09289908409119,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,101.11478018760681,101.11478018760681,101.11478018760681,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,53.05965614318848,53.05965614318848,53.05965614318848,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,149.17933917045593,149.17933917045593,149.17933917045593,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,141.15858387947083,141.15858387947083,141.15858387947083,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.09418797492981,83.09418797492981,83.09418797492981,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,61.077820777893066,61.077820777893066,61.077820777893066,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,127.14489316940308,127.14489316940308,127.14489316940308,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,111.12636590003967,111.12636590003967,111.12636590003967,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,45.050719022750854,45.050719022750854,45.050719022750854,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,125.14684891700745,125.14684891700745,125.14684891700745,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,97.11760997772217,97.11760997772217,97.11760997772217,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.025054931640625,29.025054931640625,29.025054931640625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,119.14569902420044,119.14569902420044,119.14569902420044,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,125.14270806312561,125.14270806312561,125.14270806312561,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.09182405471802,77.09182405471802,77.09182405471802,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,131.1470890045166,131.1470890045166,131.1470890045166,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,17.01822304725647,17.01822304725647,17.01822304725647,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,129.14703011512756,129.14703011512756,129.14703011512756,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,137.15608596801758,137.15608596801758,137.15608596801758,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,107.11516189575195,107.11516189575195,107.11516189575195,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,31.027130842208862,31.027130842208862,31.027130842208862,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,49.05826807022095,49.05826807022095,49.05826807022095,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,25.028515100479126,25.028515100479126,25.028515100479126,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,95.10716009140015,95.10716009140015,95.10716009140015,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,127.15080380439758,127.15080380439758,127.15080380439758,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,119.13358807563782,119.13358807563782,119.13358807563782,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,43.04187798500061,43.04187798500061,43.04187798500061,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,95.11058807373047,95.11058807373047,95.11058807373047,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.024057865142822,15.024057865142822,15.024057865142822,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0024020671844482,3.0024020671844482,3.0024020671844482,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,83.10522198677063,83.10522198677063,83.10522198677063,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.08505511283875,73.08505511283875,73.08505511283875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,57.064908027648926,57.064908027648926,57.064908027648926,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,127.15159797668457,127.15159797668457,127.15159797668457,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,111.12731194496155,111.12731194496155,111.12731194496155,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.08095908164978,77.08095908164978,77.08095908164978,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,73.07492423057556,73.07492423057556,73.07492423057556,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,15.009504079818726,15.009504079818726,15.009504079818726,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,9.009160995483398,9.009160995483398,9.009160995483398,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,63.064825773239136,63.064825773239136,63.064825773239136,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,133.14433002471924,133.14433002471924,133.14433002471924,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,3.0126399993896484,3.0126399993896484,3.0126399993896484,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.0411901473999,35.0411901473999,35.0411901473999,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,45.054198026657104,45.054198026657104,45.054198026657104,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,137.15666794776917,137.15666794776917,137.15666794776917,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,29.031002044677734,29.031002044677734,29.031002044677734,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,103.11966109275818,103.11966109275818,103.11966109275818,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,65.07477617263794,65.07477617263794,65.07477617263794,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,137.14966201782227,137.14966201782227,137.14966201782227,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.048338890075684,35.048338890075684,35.048338890075684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,77.08874011039734,77.08874011039734,77.08874011039734,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,135.16349482536316,135.16349482536316,135.16349482536316,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,27.038686990737915,27.038686990737915,27.038686990737915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,35.03921818733215,35.03921818733215,35.03921818733215,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,67.07828402519226,67.07828402519226,67.07828402519226,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,105.12621593475342,105.12621593475342,105.12621593475342,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,93.10668396949768,93.10668396949768,93.10668396949768,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,101.1155378818512,101.1155378818512,101.1155378818512,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,133.1465401649475,133.1465401649475,133.1465401649475,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,59.06671404838562,59.06671404838562,59.06671404838562,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
40.0,40.0,40.0,0.0,19.021735906600952,19.021735906600952,19.021735906600952,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,1
