sizing_mean,sizing_min,sizing_max,sizing_std,deltas_mean,deltas_min,deltas_max,deltas_std,fin,syn,rst,ack,psh,urg,packet_count,label
40.0,40.0,40.0,0.0,0.3309017022450765,8.797645568847656e-05,0.9922051429748535,0.46761216607108563,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,7.0730845133463544e-06,2.86102294921875e-06,1.2159347534179688e-05,3.84602662167958e-06,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3334693908691406,3.504753112792969e-05,0.9926149845123291,0.4660969832956241,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,1.0331471761067709e-05,3.0994415283203125e-06,1.9073486328125e-05,6.608205320354273e-06,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.002521991729736328,3.0994415283203125e-06,0.006826877593994141,0.0030586834704695895,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3311766783396403,5.0067901611328125e-06,0.9934349060058594,0.46828728496857597,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0024906794230143228,1.6927719116210938e-05,0.00743412971496582,0.0034955476155326052,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3309026559193929,5.9604644775390625e-06,0.9926638603210449,0.46793583534307825,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,3.4650166829427086e-05,5.9604644775390625e-06,6.508827209472656e-05,2.4170465351533238e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0025703112284342446,9.012222290039062e-05,0.006251811981201172,0.002655053998812745,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3310097058614095,0.00024700164794921875,0.9924759864807129,0.46772729317504075,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0024050076802571616,0.00015997886657714844,0.006292104721069336,0.0027595933179547314,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.33084432284037274,2.288818359375e-05,0.9923419952392578,0.46774949364832236,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0001983642578125,4.0531158447265625e-06,0.0005660057067871094,0.00026010283237215656,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.002821683883666992,0.0002689361572265625,0.007639169692993164,0.003408505491755334,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3306717077891032,3.1948089599609375e-05,0.9919400215148926,0.46758730884167754,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,5.4041544596354164e-05,1.5974044799804688e-05,8.106231689453125e-05,2.7696491142221884e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3309609889984131,7.200241088867188e-05,0.9922468662261963,0.467599771246946,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.000274658203125,6.508827209472656e-05,0.0006220340728759766,0.00024737288158026754,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0005079905192057291,5.9604644775390625e-06,0.0011210441589355469,0.0004619506385834531,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.33089367548624676,0.0001270771026611328,0.9918389320373535,0.46735893453638727,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0003503163655598958,0.00010800361633300781,0.0005221366882324219,0.00017626388732305682,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3308897018432617,0.0002498626708984375,0.9920811653137207,0.46753296886966267,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,3.067652384440104e-05,1.0013580322265625e-05,6.29425048828125e-05,2.311335290096899e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0026623407999674478,0.00014710426330566406,0.007607936859130859,0.003497236176582177,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.33095534642537433,0.0001239776611328125,0.9921529293060303,0.4675373331244098,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.002418677012125651,0.00017690658569335938,0.006356000900268555,0.002793024381471694,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3309336503346761,7.295608520507812e-05,0.9924440383911133,0.4677584891517062,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,1.4702479044596354e-05,5.0067901611328125e-06,3.0994415283203125e-05,1.1589421160379856e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.0025453567504882812,0.000141143798828125,0.006250858306884766,0.0026585919665745267,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.33106565475463867,3.814697265625e-06,0.9931731224060059,0.468180680297319,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,3.139177958170573e-05,3.0994415283203125e-06,8.416175842285156e-05,3.7346494516249006e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.3309333324432373,5.698204040527344e-05,0.9919240474700928,0.46739112041869674,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,2.8053919474283855e-05,1.9073486328125e-05,4.506111145019531e-05,1.2032201457050536e-05,4.0,0.0,0.0,0.0,4.0,4.0,4,1
40.0,40.0,40.0,0.0,0.002624988555908203,1.811981201171875e-05,0.007598876953125,0.0035184330070395886,4.0,0.0,0.0,0.0,4.0,4.0,4,1
